title,content,url,sub_title,year
"A draft genome for the Venus flytrap, Dionaea muscipula: Evaluation of assembly strategies for a complex Genome–Development of novel approaches and …","… muscipula genome project is to gain comprehensive insights into the genomic landscape of 
this remarkable plant. … My analysis showed that the BGI assembly is highly fragmented and 
at the same time artificially inflated due to overassembly of repetitive sequences. Furthermore, …",https://opus.bibliothek.uni-wuerzburg.de/frontdoor/index/index/docId/13314,T Hackl - 2016 - opus.bibliothek.uni-wuerzburg.de,0
"Fish-T1K (Transcriptomes of 1,000 Fishes) Project: large-scale transcriptome data for fish evolution studies","… Fish-T1K is an international, collaborative and nonprofit initiative officially launched by BGI and 
the China National Genebank (CNGB) in … In addition to the head office at BGI in Shenzhen, 
China, we have also established a hub at the Smithsonian National Museum of Natural …",https://academic.oup.com/gigascience/article-abstract/5/1/s13742-016-0124-7/2720980,"Y Sun, Y Huang, X Li, CC Baldwin, Z Zhou, Z Yan… - …, 2016 - academic.oup.com",2016
Recent advances in plant and animal genomics are taking agriculture to new heights,"… presented the Brachypodium pan-genome project, which included 56 independently 
annotated genome assemblies. Comparative … BGI, Shenzhen, China) has developed the GVM, 
a public repository of genomic variation and genotype association data for a wide range of plants …",https://genomebiology.biomedcentral.com/articles/10.1186/s13059-018-1427-z,"H Beiki, AL Eveland, CK Tuggle - Genome …, 2018 - genomebiology.biomedcentral.com",2018
The tomato genome sequence provides insights into fleshy fruit evolution,"… Tomato (Solanum lycopersicum) is a major crop plant and a model system for fruit development. 
Solanum is one of the largest angiosperm genera 1 and includes annual and perennial 
plants from diverse habitats. We present a high quality genome sequence of domesticated …",https://www.ncbi.nlm.nih.gov/pmc/articles/pmc3378239/,"xx Tomato Genome Consortium - Nature, 2012 - ncbi.nlm.nih.gov",2012
Genome sequencing of the sweetpotato whitefly Bemisia tabaci MED/Q,"… This genome assembly will provide a valuable resource for studying climatic and host plant 
adaptations, invasive-invasive and native-… the related research works of the MED/Q genome 
project. DW performed genome assembly. DW performed protein-coding gene annotation. …",https://academic.oup.com/gigascience/article-abstract/6/5/gix018/3071703,"W Xie, C Chen, Z Yang, L Guo, X Yang, D Wang… - …, 2017 - academic.oup.com",2017
SEQdata-BEACON: a comprehensive database of sequencing performance and statistical tools for performance evaluation and yield simulation in BGISEQ …,"… We chose 60 BGISEQ-500 sequencers in the BGI-Wuhan lab and collected all available … 
-scale sequencing projects, such as the 10KP (10,000 Plants) Genome Sequencing Project [25]… 
will provide an integrated performance reference for BGI sequencers and will be beneficial to …",https://biodatamining.biomedcentral.com/articles/10.1186/s13040-019-0209-9,"Y Zhou, C Liu, R Zhou, A Lu… - BioData …, 2019 - biodatamining.biomedcentral.com",2019
DNA sequencing leads to genomics progress in China,"… Institute (also known as BGI or Huada, which had been part of BIG-CAS until it moved to 
Shenzhen) [5]. Chinese scientists contributed … For example, the Super-hybrid Rice Genome 
Project not only produced the first plant genome sequence using the whole-genome shotgun …",https://cyberleninka.org/article/n/1297291.pdf,"JY Wu, JF Xiao, RS Zhang, J Yu - Science China. Life Sciences, 2011 - cyberleninka.org",2011
Conservation for Ornamental Breeding,"… this program, BGI and its collaborators will finish sequencing 10000 species of plants by the 
… Massive genomic data of ornamental plants will be released very soon because the costs … 
lot of genome projects have been implemented (eg, the Orchidaceae Genome Project initiated …",https://www.google.com/books?hl=zh-CN&lr=&id=711mDwAAQBAJ&oi=fnd&pg=PA1&dq=BGI+plant+genome+project&ots=lUy2zZb99S&sig=ffZYnvUSVe11mB12pwmNorTOqCg,"C Long, Z Chen, Y Zhou, B Long - Ornamental Crops, 2018 - books.google.com",2018
An efficient RNA-seq-based segregation analysis identifies the sex chromosomes of Cannabis sativa,"… sativa genome projects have failed to do so. Moreover, as dioecy in the Cannabaceae 
family is ancestral, C. sativa sex chromosomes are … We thank the BGI for free sequencing, 
thanks to their call for RNA-seq for medicinal plants. We thank Aline Muyle for advice with SEX-…",https://genome.cshlp.org/content/30/2/164.short,"D Prentout, O Razumova, B Rhoné, H Badouin… - Genome …, 2020 - genome.cshlp.org",2020
Genome sequencing approaches and successes,"… plant genome to be sequenced was that of the model plant Arabidopsis thaliana (2). More 
recently, the sequence of larger crop genomes has been attempted with the completion of the 
genome … genome project to ensure less than one error per 10,000 bases in the final product. …",https://link.springer.com/protocol/10.1007/978-1-59745-427-8_18,"M Imelfort, J Batley, S Grimmond, D Edwards - Plant Genomics, 2009 - Springer",2009
Japan and China gear up for'postgenome'research,"… TOKYO AND BEIJING—When the human genome project was first conceived in the late 
1980s, … Other groups are working on human cDNA libraries and the plant model organism … 
Eight BGI computer specialists were to have traveled to Whitehead in September to explore joint …",https://science.sciencemag.org/content/294/5540/84.summary,"D Normile, Y Jianxiang - 2001 - science.sciencemag.org",0
Genomic technologies and the imminent set-backs in developing nations,"… Besides, Japan now leads the world in fermentation technologies and is growing plastic car 
parts from bacteria and plants. Beijing … BGI have focused their investigations on the Human 
HapMap project, the super-hybrid Rice Genome project, silkworm genome, chicken genome …",https://www.inderscienceonline.com/doi/abs/10.1504/IJMEI.2011.044751,"W Ebomoyi, S Srinivasan - International Journal of Medical …, 2011 - inderscienceonline.com",2011
The map-based sequence of the rice genome,"… We provide evidence for a genome size of 389 Mb. This size estimation is ∼260 Mb larger 
than the fully sequenced dicot plant model Arabidopsis … Contigs from the BGI 6.28 × whole 
genome assembly of O. sativa ssp. indica 93-11 (GenBank/DDBJ/EMBL accession number …",https://www.nature.com/articles/nature03895,"T Sasaki - Nature, 2005 - nature.com",2005
Genome sequence and evolution of Betula platyphylla,"… To compare the birch genome structure with other related plant genomes, we performed a 
synteny search. To call syntenic … genome sequence data resulting from this birch genome 
project have been deposited in GenBank with the accession code PRJNA285437. The genome …",https://www.nature.com/articles/s41438-021-00481-7,"S Chen, Y Wang, L Yu, T Zheng, S Wang, Z Yue… - Horticulture …, 2021 - nature.com",2021
"The complete mitochondrial genome of the pumpkin fruit fly, Bactrocera tau (Diptera: Tephritidae)","… The pumpkin fruit fly, Bactrocera tau, is an important quarantine pest in many countries 
because of its mass destructiveness to a variety of vegetable and fruit plants. In this study, we 
report the complete mitochondrial genome (mitogenome) of B. tau. Its complete mitogenome …",https://www.tandfonline.com/doi/abs/10.3109/19401736.2015.1036249,"M Tan, R Zhang, C Xiang, X Zhou - Mitochondrial DNA Part A, 2016 - Taylor & Francis",2016
Large-scale sequencing and assembly of cereal genomes using blacklight,"… For example, the human genome project was estimated to cost ~$3B and take years of effort … 
Both our assembly and the published BGI assembly of Ae. tauschii have relatively short contigs 
… better assemblies of cereals and other large plant genomes, and again will be looking to …",https://dl.acm.org/doi/abs/10.1145/2616498.2616502,"PD Blood, S Marcus, MC Schatz - … of the 2014 Annual Conference on …, 2014 - dl.acm.org",2014
Update on the International Goat Genome Consortium Projects,"… ) Resequencing project of more than 100 goats (BGI) and 4) designs of new SNP chips to 
accommodate the needs of very large scale genotyping projects (ie breed characterization at 
an international scale and genomic selection). Information and discussion about new projects …",https://hal.inrae.fr/hal-02800945,"G Tosser-Klopp, MF Rothschild, HJ Huson… - … and Animal Genome, 2015 - hal.inrae.fr",2015
Inferring putative ancient whole-genome duplications in the 1000 Plants (1KP) initiative: access to gene family phylogenies and age distributions,"… published syntenic analyses of plant genome assemblies. We find that our inferences are 
consistent with whole-genome synteny analyses and our … Finally, we evaluate our inferences 
of WGDs by comparing them with evidence from published syntenic analyses of plant genome …",https://academic.oup.com/gigascience/article-abstract/9/2/giaa004/5733640,"Z Li, MS Barker - GigaScience, 2020 - academic.oup.com",2020
Comparative performance of the BGISEQ-500 and Illumina HiSeq4000 sequencing platforms for transcriptome analysis in plants,"… As a NGS pioneer in China, the Beijing Genomics Institute (BGI) has announced its own 
NGS platform designated as BGISEQ-500, since 2016. The capability of this platform in large-scale 
DNA sequencing and small RNA analysis has been already evaluated. However, the …",https://link.springer.com/article/10.1186/s13007-018-0337-0,"FY Zhu, MX Chen, NH Ye, WM Qiao, B Gao, WK Law… - Plant Methods, 2018 - Springer",2018
The Physcomitrella patens chromosome‐scale assembly reveals moss genome structure and evolution,"… lacks the TE ‐rich pericentromeric and gene‐rich distal regions typical for most flowering 
plant genomes. More non‐seed plant genomes are needed to unravel how plant genomes 
evolve, and to understand whether the P. patens genome structure is typical for mosses or …",https://onlinelibrary.wiley.com/doi/abs/10.1111/tpj.13801,"D Lang, KK Ullrich, F Murat, J Fuchs… - The Plant …, 2018 - Wiley Online Library",2018
Draft genome of the living fossil Ginkgo biloba,"… based on comparison with all released plant genomes in the KEGG database. Expansion in 
both K03526 and K01641 gene families was suggested by both comparisons. b The number 
of each gene in the pathways of all released plant genomes in the KEGG database. Genes …",https://academic.oup.com/gigascience/article-abstract/5/1/s13742-016-0154-1/2737429,"R Guan, Y Zhao, H Zhang, G Fan, X Liu, W Zhou… - …, 2016 - academic.oup.com",2016
The DNA data deluge,"… also making inventories of the genomes of microbes, plants, and animals. Sequencing is … 
Genome Project’s goal was to sequence the 3 billion letters that make up the genome of a 
human being. Because humans are more than 99 percent genetically identical, this first genome …",https://ieeexplore.ieee.org/abstract/document/6545119/,"MC Schatz, B Langmead - Ieee Spectrum, 2013 - ieeexplore.ieee.org",2013
,,,"G Robert-Siegwald, J Vallet, E Abou-Mansour, J Xu… - 2017",0
MOsDB: an integrated information resource for rice genomics,"… Rice is one of the world's most important cereal crops and the second plant to have its genome 
sequenced. The first, Arabidopsis thaliana … different plant species, especially for dicotyledonous 
plants ( 1 ). Rice does not only serve as a model plant for monocotyledonous plants …",https://academic.oup.com/nar/article-abstract/31/1/190/2401354,"WM Karlowski, H Schoof, V Janakiraman… - Nucleic acids …, 2003 - academic.oup.com",2003
Peanut (Arachis hypogaea) expressed sequence tag project: progress and application,"… Then the EST project contributes to the second historic event, the Peanut Genome Project 
… area of functional genomics during the early days when only a few plant genomes were … 
The sequencing and assembly strategies as proposed by BGI (Beijing Genome Institute), are …",https://www.hindawi.com/journals/ijg/2012/373768/,"S Feng, X Wang, X Zhang, PM Dang… - … Functional Genomics, 2012 - hindawi.com",2012
Intellectual Property Rights on Research Tools: Incentives or Barriers to Innovation?,"… other genome projects, the expectation was that sequencing of a plant genome would allow 
one to identify all useful gene that in turn would be invaluable to plant … Monsanto disclosure 
of their data and then word that the BGI was about to publish their draft of the indica genome …",https://ageconsearch.umn.edu/record/19554/,"CE Pray, A Naseem - 2005 - ageconsearch.umn.edu",0
Plant genome sequencing: Models for developing synteny maps and association mapping,"… Diversity of plant genome size and the complex nature of crop genome due to polyploidy and 
repetitive sequences are problematic in gene identification and understanding gene function 
for their application in plant breeding. This chapter covers three aspects of plant genomics …",https://www.sciencedirect.com/science/article/pii/B9780123814661000067,"D Fleury, U Baumann, P Langridge - Plant Biotechnology and Agriculture, 2012 - Elsevier",2012
Evaluating methods for isolating total RNA and predicting the success of sequencing phylogenetically diverse plant transcriptomes,"… To ensure consistency in measurement of RNA quality, all measurements were performed 
at BGI. This was especially important because measures of RNA quality outside BGI often 
deviated substantially from measurements taken at BGI on the same samples, suggesting that …",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0050226,"MTJ Johnson, EJ Carpenter, Z Tian, R Bruskiewich… - PloS one, 2012 - journals.plos.org",2012
"The amaranth genome: genome, transcriptome, and physical map assembly","… It belongs to the Amaranthaceae family, is an ancient paleopolyploid that shows disomic 
inheritance (2n = 32), and has an estimated genome size of 466 Mb. Here we present a high‐quality 
draft genome sequence of the grain amaranth. The genome assembly consisted of 377 …",https://acsess.onlinelibrary.wiley.com/doi/abs/10.3835/plantgenome2015.07.0062,"JW Clouse, D Adhikary, JT Page, T Ramaraj… - … Plant Genome, 2016 - Wiley Online Library",2016
An Industrial Revolution In Genetics,"… “So I think that this plant could be valuable in the future, especially with condi tions of global 
climate change.” He adds … plant, then crossbred plants to create seeds with the exact mix of 
traits they sought. One and a half years after they began sequencing the millet genome, BGI …",https://ieeexplore.ieee.org/abstract/document/6521032/,"SK Moore, E Strickland - IEEE Spectrum, 2013 - ieeexplore.ieee.org",2013
Long‐read sequencing and de novo assembly of the Luffa cylindrica (L.) Roem. genome,"… These newly developed methods have been used to unravel some large and complex plant 
genomes by sequencing. However, the chromosome-level genome description of L. cylindrica 
has not yet been reported. We aimed to construct a high-quality chromosomal assembly of …",https://onlinelibrary.wiley.com/doi/abs/10.1111/1755-0998.13129,"T Zhang, X Ren, Z Zhang, Y Ming… - Molecular ecology …, 2020 - Wiley Online Library",2020
The cereal of the world's poor takes center stage.(Perspectives: the rice genome),"… The sequencing of the rice genome will benefit many other plant genomics initiatives that 
rely upon publicly available genome sequence data. During a May 2001 meeting at … We 
congratulate BGI and Syngenta on their milestone contribution to science and to humankind. …",https://go.gale.com/ps/i.do?id=GALE%7CA85241333&sid=googleScholar&v=2.1&it=r&linkaccess=abs&issn=00368075&p=HRCA&sw=w,"RP Cantrell, TG Reeves - Science, 2002 - go.gale.com",2002
Gramene 2013: comparative plant genomics resources,"… As the Ensembl project participated in ENCODE and other large-scale functional genomics 
projects in human, it is anticipated that Gramene will be also able to adapt infrastructure, 
such as the Regulatory Build (1), into future developments. Lastly, the large degree of intra-…",https://academic.oup.com/nar/article-abstract/42/D1/D1193/1050722,"MK Monaco, J Stein, S Naithani, S Wei… - Nucleic acids …, 2014 - academic.oup.com",2014
Genome Sequences of Three Races of Peronospora effusa: A Resource for Studying the Evolution of the Spinach Downy Mildew Pathogen,"Downy mildew disease, caused by the obligate oomycete pathogen Peronospora effusa, is 
the most important economic constraint for spinach production. Three races (races 12, 13, 
and 14) of P. effusa have been sequenced and assembled. The draft genomes of these three …",https://apsjournals.apsnet.org/doi/abs/10.1094/MPMI-04-18-0085-A,"C Feng, KH Lamour, BH Bluhm… - Molecular Plant …, 2018 - Am Phytopath Society",2018
Genome assembly with in vitro proximity ligation data and whole-genome triplication in lettuce,"… After filtering, this provided 72.5-fold coverage of the 2.7 Gb genome as estimated by K-mer 
analysis, making this one of the larger plant genomes assembled so far 17 . An additional 
47 Gb of paired-end reads from gene space libraries 18 were used when filling gaps. This …",https://www.nature.com/articles/ncomms14953,"S Reyes-Chin-Wo, Z Wang, X Yang, A Kozik… - Nature …, 2017 - nature.com",2017
Assembling the Setaria italica L. Beauv. genome into nine chromosomes and insights into regions affecting growth and drought tolerance,"… For the ALLMAPS step, we collected 749 markers from the Beijing Genomics Institute (BGI) 
12 and 19,924 markers from the National Institute of Plant Genome Research of New Delhi, 
India 18 . We then used BLAST 19 to map the markers onto our existing scaffolds and …",https://www.nature.com/articles/srep35076,"KJ Tsai, MYJ Lu, KJ Yang, M Li, Y Teng, S Chen… - Scientific reports, 2016 - nature.com",2016
,,,PI Lead,0
Co-evolution of Genes for Specification in Arthropod-Plant Interactions: A Bioinformatic Analysis in Plant and Arthropod Genomes,"… genome centers as JGI (Joint Genome Institute), BGI (Beijing Genomics Institute), JCVI (J. 
Craig Venter Institute) or MSU (Michigan State University) support most complete plant genomic 
projects. … of pest genomic projects is scarce comparing with plant genomic projects, some …",https://link.springer.com/chapter/10.1007/978-94-007-3873-7_1,"M Martinez - Arthropod-Plant Interactions, 2012 - Springer",2012
The evolutionary history of ferns inferred from 25 low‐copy nuclear genes,"• Premise of the study: Understanding fern (monilophyte) phylogeny and its evolutionary 
timescale is critical for broad investigations of the evolution of land plants, and for providing the 
point of comparison necessary for studying the evolution of the fern sister group, seed plants. …",https://bsapubs.onlinelibrary.wiley.com/doi/abs/10.3732/ajb.1500089,"CJ Rothfels, FW Li, EM Sigel, L Huiet… - American Journal of …, 2015 - Wiley Online Library",2015
Phylogenetic analysis of receptor-like kinases from rice,"… : Plant receptor-like kinases (RLKs) have been shown to be critical components in plant … As 
the sequencing of rice genome project at Beijing Genomics Institute (BGI) was getting … In this 
report, we conducted a genome-wide search in BGI databank and identified 267 putative RLK …",https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.488.4426&rep=rep1&type=pdf,"Y Dong, JG Zhang, YJ Wang, JS Zhang… - ACTA BOTANICA SINICA …, 2004 - Citeseer",2004
Whole Genome Sequences of the Raspberry and Strawberry Pathogens Phytophthora rubi and P. fragariae,"… We also thank the Beijing Genomics Institute (BGI) for conducting the sequencing and 
assembly. Mention of trade names or commercial products in this manuscript are solely for the 
purpose of providing specific information and do not imply recommendation or endorsement. …",https://apsjournals.apsnet.org/doi/abs/10.1094/MPMI-04-17-0081-A,"JF Tabima, BA Kronmiller, CM Press… - Molecular Plant …, 2017 - Am Phytopath Society",2017
Cytochrome P450 diversity in the tree of life,"… projects are the i5k (5000 arthropod genomes project), the Genome 10 K (10,000 vertebrate 
… MCL clustering had been performed previously on 22 annotated plant genomes to cluster 
the … is headed by Gane Ka-Shu Wong in Alberta, Canada with sequencing done by BGI in …",https://www.sciencedirect.com/science/article/pii/S1570963917300857,"DR Nelson - Biochimica et Biophysica Acta (BBA)-Proteins and …, 2018 - Elsevier",2018
Bgi-Ris V2,"… genome research institute in China, the Beijing Genomics Institute (BGI) has been carrying 
out the SuperHybrid Rice Genome Project with best endeavors to comprehend the genome … 
knowledge about rice genomics, BGI conceived of the Rice Information System (BGI-RIS V2) …",https://link.springer.com/protocol/10.1007/978-1-59745-535-0_13,"X He, J Wang - Plant Bioinformatics, 2007 - Springer",2007
Uncommon or garden genomics,"… genome sequencing projects. It no longer seems impossible that there will be a time when 
genome sequences are available for all the plants … The BGI team have taken samples of all 
the plants in the Ruili Botanical Garden in southwest China, close to the border with Myanmar, …",https://www.nature.com/articles/s41477-019-0372-5,"C Surridge - Nature plants, 2019 - nature.com",2019
BGI Americas: Commercializing Next-Generation Sequencing,"… BGI sequencing sites globally to better service the project. Beyond the 100K Genome Project, 
the partnership is gearing up for projects … research including human and animal disease 
and plant and microbial genomics. It also is a major developer of new technologies and big …",https://www.cell.com/ccbio/pdf/S1074-5521(13)00217-2.pdf,"A McCarthy - Chemistry & biology, 2013 - cell.com",2013
A host plant genome (Zizania latifolia) after a century‐long endophyte infection,"… To understand the molecular basis of the impact of the long-standing Ustilago interaction 
on the host genome, we sequenced the genome of a cultivated Zizania plant (Jiaobai cv. ‘Zhejiao2’) 
to 40-fold genome coverage (a total of 24.0 Gb of high-quality sequence data; Table S5)…",https://onlinelibrary.wiley.com/doi/abs/10.1111/tpj.12912,"L Guo, J Qiu, Z Han, Z Ye, C Chen, C Liu… - The Plant …, 2015 - Wiley Online Library",2015
Plant genome sequencing: applications for crop improvement,"… more than 50× coverage of the Brassica rapa genome in a collaboration between the Beijing 
Genome Institute in Shenzhen (BGI) and the Institute of Vegetables and Flowers in Beijing, 
and it is expected that a high-quality genome sequence will be released during 2009 or early …",https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1467-7652.2009.00459.x,"D Edwards, J Batley - Plant biotechnology journal, 2010 - Wiley Online Library",2010
The plant genome: an evolutionary perspective on structure and function,"The genome sequences of a small but rapidly growing number of plant species have been … 
-100 project (the project of the SOL Genomics Network [SGN] to sequence 100 genomes from 
… Genomics Institute–Hong Kong (BGI–HK) to sequence 1000 plant and animal genomes (http…",https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-313X.2011.04564.x,"E Pichersky, T Gerats - The Plant Journal, 2011 - Wiley Online Library",2011
Sequencing all life captivates biologists,"… collaboration that will dwarf the Human Genome Project of the 1990s and provide a new basis 
… ,” says Guojie Zhang, an evolutionary biologist at BGI and the University of Copenhagen. 
And … own animal and plant sequencing projects and the Earth Microbiome Project, which has …",https://science.sciencemag.org/content/355/6328/894.summary,E Pennisi - 2017 - science.sciencemag.org,0
Around the world in a month,"… BGI sign agreements to advance genomics and its clinical applications. BGI will collaborate 
with Bogazici University on human genetics, plant and animal genomics… subsequent clinical 
applications, and with Cankiri Karatekin University on an International Olive genome project. …",https://www.nature.com/articles/nbt0813-670,G Elate - 2013 - nature.com,0
,,,CH Kim,0
A brief utilization report on the Illumina HiSeq 2000 sequencer,"… Completed and ongoing projects at BGI BGI has completed a number of plant genome 
projects. In 2010, using the Illumina GA II platform, BGI re-sequenced a total of 17 wild and 14 
cultivated soybean genomes to an average of approximately ×5 depth and >90% coverage (…",https://www.tandfonline.com/doi/abs/10.1080/21501203.2011.615871,"L Liu, N Hu, B Wang, M Chen, J Wang, Z Tian, Y He… - Mycology, 2011 - Taylor & Francis",2011
The genome of Prasinoderma coloniale unveils the existence of a third phylum within green plants,"… coloniale genome provides first insights into the dawn of green plant evolution. … The 
reconstruction of phylogenetic relationships across green plants using transcriptomic or genomic 
data provided evidence that unicellular, often scaly, flagellate organisms were positioned near …",https://www.nature.com/articles/s41559-020-1221-7,"L Li, S Wang, H Wang, SK Sahu, B Marin, H Li… - Nature ecology & …, 2020 - nature.com",2020
Web tools for rice transcriptome analyses,"… Since rice has become a model crop plant owing to accumulated genomics resources in the 
past decades, the use of a large number of microarray … high-throughput comprehensive web 
tools for transcriptome and integrating omics analyses suitable for rice functional genomics. …",https://link.springer.com/content/pdf/10.1007/s12374-011-9146-y.pdf,"KH Jung, JS Jeon, G An - Journal of Plant Biology, 2011 - Springer",2011
Genomes of early-diverging streptophyte algae shed light on plant terrestrialization,"… important for plant terrestrialization: (1) did the common ancestor of streptophytes already 
display embryophyte-like genomic traits that … The libraries were sequenced on an Illumina 
HiSeq 2000/4000 and BGI-seq 500 platform. A total of 245 Gb (about 746.86X) and 66.46 Gb …",https://www.nature.com/articles/s41477-019-0560-3,"S Wang, L Li, H Li, SK Sahu, H Wang, Y Xu, W Xian… - Nature plants, 2020 - nature.com",2020
African Orphan Crops Consortium (AOCC): Status of developing genomic resources for African orphan crops,"… Until now, 236 plant genomes have been sequenced using next-generation sequencing 
technologies (Chen et al. ) of varying quality. It … Reference genome sequencing is attempted 
using short-read NGS technology from Illumina, and BGI-Seq, but now has been expanded to …",https://link.springer.com/content/pdf/10.1007/s00425-019-03156-9.pdf,"PS Hendre, S Muthemba, R Kariba, A Muchugi, Y Fu… - Planta, 2019 - Springer",2019
"Genome Sequence of the Fungus Trichoderma asperellum SM-12F1 Revealing Candidate Functions of Growth Promotion, Biocontrol, and Bioremediation","… This study aimed to generate high-quality genome resources for T. asperellum SM-12F1, 
and to determine the genomic basis of mechanisms behind plant growth promotion, biocontrol, 
and bioremediation of As in soil. Genome data of this fungus will provide perspectives on the …",https://apsjournals.apsnet.org/doi/abs/10.1094/PHYTOFR-12-20-0052-A,"L Li, X Zeng, J Chen, J Tian, J Huang… - PhytoFrontiers™, 2021 - Am Phytopath Society",2021
The First Flax Genome Assembly,"… Flax was the first plant genome assembly to show that whole genome shotgun and next-… 
advances increased the efficiency of subsequent plant genome projects (Goff et al. ). First, … 
program written at BGI and critical to the success of projects like the flax genome. SOAPdenovo …",https://link.springer.com/chapter/10.1007/978-3-030-23964-0_4,"MK Deyholos - Genetics and Genomics of Linum, 2019 - Springer",2019
"It is easy to get huge candidate gene lists for plant metabolism now, but how to get beyond?","… NGS) technologies, the pace with which plant genome sequences become available today is 
astonishing. The genomes of over 20 crop species have … ; eg when the BGI 1KP Project 
finishes, the transcriptome sequencing of 1000 plant species will be available (http:// onekp.com/…",https://www.cell.com/molecular-plant/pdf/S1674-2052(14)00012-4.pdf,"A Goossens - Molecular plant, 2015 - cell.com",2015
Test data sets and evaluation of gene prediction programs on the rice genome,"… With several rice genome projects approaching completion gene prediction/finding by … in 
mammalian genomes relatively few programs have been devoted to plant genomes (see, … since 
the publication of the BGI-RIs[7] — the Rise Information system RIse of BGI. It was trained on …",https://link.springer.com/content/pdf/10.1007/s11390-005-0446-x.pdf,"H Li, JS Liu, Z Xu, J Jin, L Fang, L Gao, YD Li… - Journal of computer …, 2005 - Springer",2005
Bacteria-human somatic cell lateral gene transfer is enriched in cancer samples,"… the human genome project, the 1000 Genomes Project, and The Cancer Genome Atlas (… 
Through illegitimate recombination, the plasmid integrates into the plant genome, and … 
and were sequenced by the Beijing Genomics Institute (BGI). OTUs associated with bacterial …",https://journals.plos.org/ploscompbiol/article?id=10.1371/journal.pcbi.1003107,"DR Riley, KB Sieber, KM Robinson… - PLoS computational …, 2013 - journals.plos.org",2013
De novo sequencing and analysis of the lily pollen transcriptome: an open access data source for an orphan plant species,"… The normalized cDNA library was sequenced using Illumina HiSeq 2000 technology (BGI 
Genomics). The raw data were submitted to the sequence data archive (ENA, http://www.ebi.ac.uk/ena/data/view/ERP002303). 
The quality of raw reads was checked using RobiNA (Lohse …",https://link.springer.com/content/pdf/10.1007/s11103-014-0261-2.pdf,"V Lang, B Usadel, G Obermeyer - Plant molecular biology, 2015 - Springer",2015
SOAPdenovo2: an empirically improved memory-efficient short-read de novo assembler,"… Short reads enabled us to reconstruct large vertebrate and plant genomes, but the assembly 
of repetitive sequences longer than the read … The raw reads from the YH genome generated 
in this work are available from the BGI website [16], the EBI short read archive with study …",https://academic.oup.com/gigascience/article-abstract/1/1/2047-217X-1-18/2656146,"R Luo, B Liu, Y Xie, Z Li, W Huang, J Yuan, G He… - …, 2012 - academic.oup.com",2012
Bioinformatics and plant genomics for staple crops improvement,"… plant, with the sequence of two related varieties now publicly available. The Beijing Genome 
Institute (BGI) has established and updated a Rice Information System (BGI-… Complementary 
DNA sequencing: Expressed sequence tags and human genome project. Science 21, 252 (…",https://www.google.com/books?hl=zh-CN&lr=&id=AbDChswPTC8C&oi=fnd&pg=PA93&dq=BGI+plant+genome+project&ots=A13vZy3A7h&sig=DGsqv1EIBEKSANI8LdDCbwF6r_o,D Edwards - 2007 - books.google.com,0
Genome-wide expression profiling of microRNAs in poplar upon infection with the foliar rust fungus Melampsora larici-populina,"… The genome of P. trichocarpa is small, and these plants reach reproductive maturity in a 
relatively short time [17, 18]. Thus, Populus is a … In the present study, 378 novel miRNAs 
from 508 genome loci were identified using Mireap software (Beijing Genomics Institute (BGI), …",https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-015-1891-8,"M Chen, Z Cao - BMC genomics, 2015 - bmcgenomics.biomedcentral.com",2015
Big data: astronomical or genomical?,"… using large-scale sequencing: the 1000 Genomes Project, aggregating hundreds of human 
genomes by 2012 [3]; The Cancer … there will be at least 2.5 million plant and animal genome 
sequences by 2025. For example, the genomics powerhouse BGI, in conjunction with the …",https://journals.plos.org/plosbiology/article?id=10.1371/journal.pbio.1002195,"ZD Stephens, SY Lee, F Faghri, RH Campbell… - PLoS …, 2015 - journals.plos.org",2015
Tello-RuizGramene2016ComparativeSupplementaryTablesS1-S6. pdf,"… genomics in crops and model plant species. Its two main frameworks are genomes (collaboration 
with Ensembl Plants) and pathways (The Plant … The genomes section features 39 fully 
assembled reference genomes that are integrated using ontology-based annotation and …",https://ir.library.oregonstate.edu/concern/articles/v979v465d,"MK Tello-Ruiz, J Stein, S Wei, J Preece, A Olson… - 2017 - ir.library.oregonstate.edu",0
Grains of knowledge: genomics of model cereals,"… <50 million years old) relationships among morphologically diverse cereals native to 
environments that sample much of global geographic diversity make the cereals particularly 
attractive for comparative studies of plant genome evolution. Extensive germplasm resources, …",https://genome.cshlp.org/content/15/12/1643.short,"AH Paterson, M Freeling, T Sasaki - Genome research, 2005 - genome.cshlp.org",2005
Genome sequence and analysis of the tuber crop potato,"… Potato belongs to the asterid clade of eudicot plants that represents ,25% of flowering plant 
species and from which a complete genome … of the BGI-Shenzhen, J Craig Venter Institute, 
and MSU Research Technology Support Facility who contributed to this project. Background …",http://sedici.unlp.edu.ar/handle/10915/83923,"LA Diambra - Nature, 2011 - sedici.unlp.edu.ar",2011
