title,content,url,sub_title,year
"A chromosome-level genome assembly of the Asian arowana, Scleropages formosus","… Experiments in China were approved by the Institutional Review Board on Bioethics and 
Biosafety of BGI and performed according to related guidelines. Animal experiments in Singapore 
were approved by Institutional Animal Care and Use Committee (approval ID: TLL(F)-10-…",https://www.nature.com/articles/sdata2016105,"J Li, C Bian, Y Hu, X Mu, X Shen, V Ravi… - Scientific data, 2016 - nature.com",2016
Genome and population sequencing of a chromosome-level genome assembly of the Chinese tapertail anchovy (Coilia nasus) provides novel insights into migratory …,"… All animal experiments in this study were performed in accordance with the guidelines of 
the Animal Ethics Committee and were approved by the Institutional Review Board on 
Bioethics and Biosafety of BGI (No. 18134). …",https://academic.oup.com/gigascience/article-abstract/9/1/giz157/5694102,"G Xu, C Bian, Z Nie, J Li, Y Wang, D Xu, X You… - …, 2020 - academic.oup.com",2020
"MitoZ: a toolkit for animal mitochondrial genome assembly, annotation and visualization","Mitochondrial genome (mitogenome) plays important roles in evolutionary and ecological 
studies. It becomes routine to utilize multiple genes on mitogenome or the entire mitogenomes 
to investigate phylogeny and biodiversity of focal groups with the onset of High Throughput …",https://academic.oup.com/nar/article-abstract/47/11/e63/5377471,"G Meng, Y Li, C Yang, S Liu - Nucleic acids research, 2019 - academic.oup.com",2019
The Human Resource Practice Research Based on the Radical Innovative Capability,"… BGI has built large-scale sequencing, bioinformatics, health, agriculture breeding, animal 
cloning microbial … 9, 1999, BGI joined the human genome project, and responsible for the 
completing human chromosome 3 short arm area which is about 1% of the entire human genome …",https://www.scirp.org/html/4-2830174_74383.htm?pagespeed=noscript,"J Bai, W Wang - Journal of Human Resource and Sustainability Studies, 2017 - scirp.org",2017
Draft genome of the milu (Elaphurus davidianus),"… All these estimated genome sizes are within the range of C values (2.22 to 3.44) reported for 
Cervidae in the Animal Genome Size … collection and utility protocols were approved by the 
Northwestern Polytechnical University and BGI-Shenzhen Laboratory Animal Care and Use …",https://academic.oup.com/gigascience/article-pdf/doi/10.1093/gigascience/gix130/24620971/gix130.pdf,"Q Qiu - GigaScience, 2017 - academic.oup.com",2017
"Draft genome of the Northern snakehead, Channa           argus","… Our results demonstrated that the generated genome assembly covered 242 of the 248 
Core Eukaryotic Gene sequences, suggesting a high level of completeness within the 
genome assembly. Alongside this, we also used BUSCO (version 1.22) [5] (the representative …",https://academic.oup.com/gigascience/article-abstract/6/4/gix011/3059652,"J Xu, C Bian, K Chen, G Liu, Y Jiang, Q Luo… - Giga …, 2017 - academic.oup.com",2017
Chromosome-level genome assembly for the largemouth bass Micropterus salmoides provides insights into adaptation to fresh and brackish water,"… guidelines on the care and use of animals for scientific purposes as outlined by the 
Institutional Animal Care and Use Committee (IACUC) of … The Hi-C library was sequenced on a 
BGISeq-500 platform (BGI). Finally, we generated a total of 70.93 Gb (~76×) raw reads (150 bp in …",http://www.bgimarine.com/static/202106021446101622616370172.pdf,"C Sun, J Li, J Dong, Y Niu, J Hu, J Lian, W Li, J Li… - Mol Ecol …, 2021 - bgimarine.com",2021
Following the giant's paces-governance issues and bioethical reflections in China,"… of many important species from rice to the giant panda, human disease samples, some 
rare diseases [10], and the first Asian genome [18]. Up to 2012, BGI has sequenced 540 plant 
and animal genomes, 25,239 variant copies and 38,123 human samples [19]. BGI’s machines …",https://link.springer.com/article/10.1186/1472-6939-15-79,"Z Wang, D Zhang, VH Ng, R Lie, X Zhai - BMC medical ethics, 2014 - Springer",2014
Crop genome sequencing: lessons and rationales,"… Most of the animal genome sequencing projects have been justified by their relationship to, 
and understanding of, the human genome. However… using a BAC sequencing approach, 
whereas the BGI and Syngenta used whole-genome strategies to generate the sequences of two …",https://www.sciencedirect.com/science/article/pii/S1360138510002311,"C Feuillet, JE Leach, J Rogers, PS Schnable… - Trends in plant …, 2011 - Elsevier",2011
Erratum: genomic variants in mouse model induced by azoxymethane and dextran sodium sulfate improperly mimic human colorectal cancer,"… for their help in animal model establishment, BGI-Shenzhen for exome capturing and 
sequencing, and Beijing Institute of Genomics for the … We thank Beijing Protein Innovation for 
their help in animal model establishment, BGI-Shenzhen for exome capturing and sequencing, …",https://www.nature.com/articles/s41598-017-00076-0,"Q Pan, X Lou, J Zhang, Y Zhu, F Li, Q Shan, X Chen… - Scientific reports, 2017 - nature.com",2017
Genome Sequencing of the Japanese Eel (Anguilla japonica) for Comparative Genomic Studies on tbx4 and a tbx4 Gene Cluster in Teleost Fishes,"… To provide genetic resources for biological and practical studies on this teleost, we initiated 
a Japanese eel genome project in China. … of the Animal Ethics Committee and were 
approved by the Institutional Review Board on Bioethics and Biosafety of BGI (No. FT1510). …",https://www.mdpi.com/500470,"W Chen, C Bian, X You, J Li, L Ye, Z Wen, Y Lv… - Marine drugs, 2019 - mdpi.com",2019
Recent advances in plant and animal genomics are taking agriculture to new heights,"… The Plant and Animal Genomes (PAG) meeting, now in its 26th year, is the largest ag-genomics 
meeting in the world. With 167 different … in place to fast-track our understanding of 
domesticated animal genome function. Progress on deep genome-wide analysis of vertebrates …",https://genomebiology.biomedcentral.com/articles/10.1186/s13059-018-1427-z,"H Beiki, AL Eveland, CK Tuggle - Genome …, 2018 - genomebiology.biomedcentral.com",2018
"Goat genome assembly, Availability of an international 50K SNP chip and RH panel: An update of the International Goat Genome Consortium projects","Yunnan black goat (XX) lead to high quality reference genome of the domestic goat 
generated by combining Illumina new-generation short reads sequencing and the optical 
mapping technology of large DNA molecules which was used to generate the super-scaffolds. …",https://hal.inrae.fr/hal-02805662/document,"G Tosser-Klopp - Workshop Plant et Animal Genome, 2012 - hal.inrae.fr",2012
The First Genome Survey of the Antarctic Krill (Euphausia superba) Provides a Valuable Genetic Resource for Polar Biomedical Research,"… In total, we obtained 911.0 Gb of raw reads sequenced by a BGISeq500 platform (BGI-… a 
genome survey of Antarctic krill, the most fundamental animal in the Antarctic food chain. Partial 
mitochondrial genome and abundant SSRs were extracted from our archived partial genome …",https://www.mdpi.com/678906,"Y Huang, C Bian, Z Liu, L Wang, C Xue, H Huang, Y Yi… - Marine drugs, 2020 - mdpi.com",2020
Genomic Analysis Drives Biomarker Discovery,"… Jun Wang, Ph.D., executive director of BGI, gave the participants a sense of how quickly 
the field of genomics is advancing and a glimpse into the future. BGI has sequenced 639 
different plant and animal reference genomes, with the oyster genome the most recent to be …",https://www.liebertpub.com/doi/full/10.1089/gen.33.01.15,"V Glaser - Genetic Engineering & Biotechnology News, 2013 - liebertpub.com",2013
The first Conus genome assembly reveals a primary genetic central dogma of conopeptides in C. betulinus,"… betulinus) as a representative, we sequenced and assembled the first Conus genome with 
original identification of 133 genome-widely distributed conopeptide genes. After integration 
of our genomics, transcriptomics, and peptidomics data in the same species, we established …",https://www.nature.com/articles/s41421-021-00244-7,"C Peng, Y Huang, C Bian, J Li, J Liu, K Zhang, X You… - Cell discovery, 2021 - nature.com",2021
Welcome to the CRISPR zoo,"… genomics firm BGI wowed a conference in Shenzhen, China, with micropigs — animals that 
grow to only around 15 kilograms, about the size of a standard dachshund. BGI … , but has 
since decided to capitalize on creation of the animals by selling them as pets for US$1,600. The …",https://www.nature.com/articles/531160a,"S Reardon - Nature News, 2016 - nature.com",2016
"Whole-genome sequences of Chlamydia psittaci strain HJ, isolated from meat pigeons with severe respiratory distress and high mortality","… This whole-genome shotgun project of strain HJ has been deposited at DDBJ/EMBL/GenBank 
under the accession no. JPIH00000000, … project, Jun Chu and Zongxue Wu grew the isolate, 
and Qiang Zhang, Er Han, and Yong Ling purified the EBs and conducted DNA genomics…",https://journals.asm.org/doi/abs/10.1128/genomeA.00035-15,"Q Zhang, Z Wu, R Sun, J Chu, E Han… - Genome …, 2015 - Am Soc Microbiol",2015
Mitochondrial genome sequencing of a vermivorous cone snail Conus quercinus supports the correlative analysis between phylogenetic relationships and dietary types …,"… the current laws on animal welfare and research in China, and were specifically approved 
by the Animal Research Ethics Committee of … Usually, in animal mitochondrial genomes, 
the longest intergenic sequences were reported to play a key role in the initiation of replication …",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0193053,"B Gao, C Peng, Q Chen, J Zhang, Q Shi - PLoS ONe, 2018 - journals.plos.org",2018
Multiplex sequencing of pooled mitochondrial genomes—a crucial step toward biodiversity analysis using mito-metagenomics,"… genome sequencing and D was typically considered as ‘junk’ DNA (Supplementary Table S1 
in Appendix 1) according to the standard BGI … A comprehensive mitogenome library covering 
the Tree of Animal Life will improve our knowledge on evolutionary history of animals and …",https://academic.oup.com/nar/article-abstract/42/22/e166/2411864,"M Tang, M Tan, G Meng, S Yang, XU Su… - Nucleic acids …, 2014 - academic.oup.com",2014
Applied animal genomics: results from the field,"… all commercial lines have a common origin and that the turkey genome is much less diverse 
than the chicken genome. Additionally, the … Genome Institute (BGI) has completed the duck 
genome sequence. Through the BGI’s 1,000 Plant and Animal Reference Genomes Project, …",https://www.annualreviews.org/doi/abs/10.1146/annurev-animal-022513-114119,"AL Van Eenennaam, KA Weigel… - Annu. Rev. Anim …, 2014 - annualreviews.org",2014
A roadmap for whitefly genomics research: lessons from previous insect genome projects,"… Consortium leaders will also be expected to represent their communities in 
communications and negotiations with major international initiatives, such as BGI’s 1 000 
Plant and Animal Genomes Initiative, and the recently announced USDAled i5K (5 000 insect …",https://www.sciencedirect.com/science/article/pii/S2095311912600112,"OR Edwards, A Papanicolaou - Journal of Integrative Agriculture, 2012 - Elsevier",2012
"Genome and Transcriptome Sequencing of the Astaxanthin-Producing Green Microalga, Haematococcus pluvialis","… -genome sequencing, assembly, and annotation of this green microalga. A total of 83.1 Gb 
of raw reads were sequenced. After filtering the raw reads, we subsequently generated a draft 
assembly with a genome … In summary, we report the first draft genome of H. pluvialis. These …",https://academic.oup.com/gbe/article-abstract/11/1/166/5215155,"Q Luo, C Bian, M Tao, Y Huang, Y Zheng… - Genome biology and …, 2019 - academic.oup.com",2019
"The complete mitochondrial genome sequence of the giant mudskipper, Periophthalmodon schlosseri (Perciformes: gobiidae)","The complete mitochondrial genome sequence of the giant mudskipper, Periophthalmodon 
schlosseri, was first reported in this study. The circle genome is 16 470 bp in length, with the 
base composition of 28.4% T, 15.4% G, 29.2% A and 27.0% C. The mitogenome includes 13 …",https://www.tandfonline.com/doi/abs/10.1080/23802359.2016.1202742,"Y Yi, K Zhang, J Chen, Z Ruan, X You… - Mitochondrial DNA Part …, 2016 - Taylor & Francis",2016
The duck genome and transcriptome provide insight into an avian influenza virus reservoir species,"… For the BGI reference set, we aligned the duck transcriptome data and human (22,232) and 
chicken (16,701) genes to the duck genome … patterns of DK/49-infected animals 1–2 d after 
inoculation were similar to those of GS/65-infected animals 1 d after inoculation, whereas …",https://www.nature.com/articles/ng.2657,"Y Huang, Y Li, DW Burt, H Chen, Y Zhang, W Qian… - Nature …, 2013 - nature.com",2013
Analyses of pig genomes provide insight into porcine demography and evolution,"… Pigs have the largest repertoire of functional olfactory receptor genes, reflecting the 
importance of smell in this scavenging animal. The pig genome sequence provides an important 
resource for further improvements of this important livestock species, and our identification of …",https://www.nature.com/articles/nature11622,"MAM Groenen, AL Archibald, H Uenishi, CK Tuggle… - Nature, 2012 - nature.com",2012
,,,"XL Chen, J Bai, DM Fang, Y Qiu, WS Jiang, H Yuan… - 2016",0
STATE OF THE ART OF GENOMIC SEQUENCING IN LIVESTOCK,"… genome project, several initiatives to sequence the genome of domestic animals species 
were undertaken, which resulted in a large amount of data and are redirecting the goals of 
genetic studies in domestic animals. … of components of genome transcription (genes), the BGI (…",https://www.academia.edu/download/53184409/STATUS_OF_THE_ART_SEQUENCING_GENOME_ON_L20170518-25985-bb6sge.pdf,"GL Pereira, KO Rosa, RA Curi, LCA Regitano… - Ars …, 2013 - academia.edu",2013
Chromosome Genome Assembly of the Leopard Coral Grouper (Plectropomus leopardus) With Nanopore and Hi-C Sequencing Data,"… To compare the assembled leopard coral grouper genome to other already known Serranidae 
fish genomes, we used Lastz (v1.02) (Harris, … According to these results, we therefore 
anticipate that the leopard coral grouper genome will contribute to the study of genome evolution …",https://www.frontiersin.org/articles/10.3389/fgene.2020.00876/pdf,"Y Wang, X Wen, X Zhang, S Fu, J Liu, W Tan… - Frontiers in …, 2020 - frontiersin.org",2020
Whole-genome resequencing reveals genetic characteristics of different duck breeds from the Guangxi region in China,"… We handled animals in accordance with the recommendations of the European Commission 
(1997). All experimental procedures were … prep set (BGI, Shenzhen, China, 1000006988) 
and sequenced as 100-bp paired-end reads on the MGISEQ-2000 platform (BGI, Shenzhen, …",https://academic.oup.com/g3journal/article-abstract/11/4/jkab054/6156632,"R Wang, J Sun, H Han, Y Huang, T Chen, M Yang… - G3, 2021 - academic.oup.com",2021
"In commemoration of completion of the genetic code, and in memory of Prof. Brian Clark","… the international Human Genome Project, extraordinarily large amounts of DNA sequence 
data have been generated for humans, other animals, plants… BGI, as one of the most influential 
genomics organizations in the world, has not only contributed approximately one third of the …",https://www.sciencedirect.com/science/article/pii/S1871678416326498,"H Yang - New biotechnology, 2017 - Elsevier",2017
The yak genome and adaptation to life at high altitude,"… The assembly metrics of the yak genome were comparable to those of other animal genome 
assemblies generated by next-generation sequencing technology (Supplementary Table 3). 
The sequencing depth of 98% of the assembly was more than 20-fold (Supplementary Fig. )…",https://www.nature.com/articles/ng.2343,"Q Qiu, G Zhang, T Ma, W Qian, J Wang, Z Ye, C Cao… - Nature …, 2012 - nature.com",2012
"Genome sequencing and comparison of two nonhuman primate animal models, the cynomolgus and Chinese rhesus macaques","… To better understand the genetic differences between these animal models, we present 
high-quality draft genome sequences from two macaque species, the cynomolgus/crab-eating 
macaque and the Chinese rhesus macaque. Comparison with the previously sequenced …",https://www.nature.com/articles/nbt.1992,"G Yan, G Zhang, X Fang, Y Zhang, C Li, F Ling… - Nature …, 2011 - nature.com",2011
De novo assembly of the cattle reference genome with single-molecule sequencing,"… We present the new reference genome for cattle, ARS-UCD1.2, based on the same animal 
as the original to facilitate transfer and interpretation of results obtained from the earlier 
version, but applying a combination of modern technologies in a de novo assembly to increase …",https://academic.oup.com/gigascience/article-abstract/9/3/giaa021/5810242,"BD Rosen, DM Bickhart, RD Schnabel, S Koren… - …, 2020 - academic.oup.com",2020
The complete mitochondrial genome of the yellow-spotted triggerfish (Pseudobalistes fuscus),"… Mitochondrial DNA (mtDNA) is an important genetic marker and has been used for the 
identification of animal species. Mitochondrial genes have some obvious characteristics, … In this 
study, for the first time, we obtained the complete mitochondrial genome sequence of P. fuscus. …",https://www.tandfonline.com/doi/abs/10.1080/23802359.2016.1199002,"K Zhang, X You, J Xu, Q Shi - Mitochondrial DNA Part B, 2016 - Taylor & Francis",2016
Complete mitochondrial genome of stripped eel catfish (Plotosus lineatus),"The complete mitochondrial genome of stripped eel catfish, Plotosus lineatus, is sequenced 
in this study. The mitochondrial genome sequence is 16 480 bp in length, with the base 
composition of 24.7% A, 31.8% T, 27.8% G and 15.7% C. The G + C content is 43.5%. The …",https://www.tandfonline.com/doi/abs/10.1080/23802359.2016.1144093,"Z Ruan, H Yu, J Li, L Ma, Z Wang, Y Lei… - Mitochondrial DNA Part …, 2016 - Taylor & Francis",2016
Toward 959 nematode genomes,"… The worm community has been at the forefront of animal genome sequencing since 1998, 
when Caenorhabditis elegans was the first … suum used by the BGI team (200 ng) is much more 
than is present in most individual nematodes (one C. elegans adult contains ~200 pg). Proof …",https://www.tandfonline.com/doi/abs/10.4161/worm.19046,"S Kumar, G Koutsovoulos, G Kaur, M Blaxter - Worm, 2012 - Taylor & Francis",2012
High-coverage sequencing and annotated assemblies of the budgerigar genome,"… The insert sizes for the BGI libraries ranged from 220 bp to 40 Kbp, and the insert sizes for 
the Duke libraries ranged from 400–600 bp, in … a haploid genome size of 1.23 Gbp) (Table 1), 
perhaps making Mr. B one of the most sequenced individual vertebrate animals as of to date. …",https://academic.oup.com/gigascience/article-abstract/3/1/2047-217X-3-11/2682911,"G Ganapathy, JT Howard, JM Ward, J Li, B Li, Y Li… - …, 2014 - academic.oup.com",2014
"The complete mitochondrial genome of the pumpkin fruit fly, Bactrocera tau (Diptera: Tephritidae)","… In this study, we report the complete mitochondrial genome (mitogenome) of B. tau. Its 
complete mitogenome sequence is 15,687 bp in length, which contains a non-coding control 
region and all of the 37 genes of bilaterian animals (13 protein-coding genes, 22 tRNA genes and …",https://www.tandfonline.com/doi/abs/10.3109/19401736.2015.1036249,"M Tan, R Zhang, C Xiang, X Zhou - Mitochondrial DNA Part A, 2016 - Taylor & Francis",2016
"Track reconstruction using the TSF method for the BESIII main drift chamberSupported by CAS Knowledge Innovation Project (U-602, U-34), National Natural Science …","We describe the algorithm to reconstruct the charged tracks for BESIII main drift chamber at 
BEPCII, including the track finding and fitting. With a new method of the Track Segment Finder 
(TSF), the results of present study indicate that the algorithm can reconstruct the charged …",https://arch.neicon.ru/xmlui/handle/123456789/2109970,"QG Liu, SL Zang, WG Li, ZP Mao, JM Bian, GF Cao… - 2008 - arch.neicon.ru",0
Robustness of massively parallel sequencing platforms,"… However, we named the two datasets from the same sample as if they were generated from 
different genomes. In the remainder of the paper, we denote the SNP/indels genotyped within 
the BGI data from S 1 as B 1 , and the SNP/indels genotyped within the TÜBİTAK data from …",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0138259,"…, SC Şahinalp, Turkish Human Genome Project… - PLoS …, 2015 - journals.plos.org",2015
An improvement of shotgun proteomics analysis by adding next-generation sequencing transcriptome data in orange,"… Recently, more and more big next-generation sequencing projects were launched, such as 
1,000 Plant and Animal Genome Project, 1,000 Plant Transcriptome Project. The workflow will 
help the scientists who are working on any species even without original protein database. …",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0039494,"J Song, R Sun, D Li, F Tan, X Li, P Jiang, X Huang… - PLoS …, 2012 - journals.plos.org",2012
The genome sequence of the wisent (Bison bonasus),"… The N50s of contigs and scaffolds of wisent were 15 kb and 4.7 Mb, respectively (Table S2), 
similar to those recorded for other recently published animal genomes (Table S3); however 
the scaffold N50 was much longer than that of the yak genome (Table 1). In addition, the …",https://academic.oup.com/gigascience/article-abstract/6/4/gix016/3065124,"K Wang, L Wang, JA Lenstra, J Jian, Y Yang, Q Hu… - …, 2017 - academic.oup.com",2017
Progress from chicken genetics to the chicken genome,"… the first domestic animal genome to be sequenced. When the NHGRI and WUGSC jointly 
decided to sequence the chicken genome on their own, BGI chose to do “sample” (one-fourth 
genome) sequencing of a broiler, layer (White Leghorn), and Silkie genome to provide a …",https://www.sciencedirect.com/science/article/pii/S0032579119424747,"PB Siegel, JB Dodgson, L Andersson - Poultry science, 2006 - Elsevier",2006
SOAPdenovo-Trans: de novo transcriptome assembly with short RNA-Seq reads,"… We chose to assess both plant and animal transcriptomes because most other studies 
only assessed animals (or even simpler organisms like yeast), and we wanted to be sure that 
our assembler could handle the difficulties created by plant data. Plants have larger gene …",https://academic.oup.com/bioinformatics/article-abstract/30/12/1660/380938,"Y Xie, G Wu, J Tang, R Luo, J Patterson, S Liu… - …, 2014 - academic.oup.com",2014
China's bold push into genetically customized animals,"… , the private genomics firm BGI–Shenzhen, a maverick in the field, announced that it would 
begin selling gene-edited micro pigs as pets; the smaller pigs were originally created with the 
intention of biomedical research. Yong Li, technical director of BGI’s animal science platform…",https://www.nature.com/articles/nature.2015.18826,"C Larson - Nature News, 2015 - nature.com",2015
Draft genome of the Peruvian scallop Argopecten purpuratus,"… Here, we performed whole genome sequencing, assembly, and gene annotation of the 
Peruvian scallop, with an important aim to develop … We generated a high-quality draft 
genome assembly of the Peruvian scallop, which will provide a solid resource for further genetic …",https://academic.oup.com/gigascience/article-abstract/7/4/giy031/4958978,"C Li, X Liu, B Liu, B Ma, F Liu, G Liu, Q Shi… - GigaScience, 2018 - academic.oup.com",2018
Transformation of animal genomics by next-generation sequencing technologies: a decade of challenges and their impact on genetic architecture,"… progress with the animal genome project, the Animal Genome Research scientific group from 
… workshop on “exploring horizons for domestic animal genomics.” The emergence of modern 
… BGI SNP sample sequencing and a second-generation BAC contig map of the genome [90,…",https://www.tandfonline.com/doi/abs/10.1080/07388551.2018.1451819,"M Ghosh, N Sharma, AK Singh, M Gera… - Critical reviews in …, 2018 - Taylor & Francis",2018
Genomic variants identified from whole-genome resequencing of indicine cattle breeds from Pakistan,"… animal that provides major source of essential nutrients and because of their phylogenetic 
position, representing Ruminantia, bovine genome was among the first mammalian genomes 
… All amplified libraries were sent to BGI sequencing facility for independent circularization …",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0215065,"N Iqbal, X Liu, T Yang, Z Huang, Q Hanif, M Asif… - PloS one, 2019 - journals.plos.org",2019
Nanopore sequencing and de novo assembly of a black-shelled Pacific oyster (Crassostrea gigas) genome,"… Because oysters are sessile animals living in estuarine and intertidal regions, they have 
to cope with drastically changing environments. … Here, we present a high-quality genome 
assembly for the BPO bred by our lab, constructed using both Nanopore long reads and BGI-seq …",https://www.frontiersin.org/articles/10.3389/fgene.2019.01211/full?report=reader,"X Wang, W Xu, L Wei, C Zhu, C He, H Song… - Frontiers in …, 2019 - frontiersin.org",2019
Progress in tracing the evolutionary paths of cytochrome P450,"… animal genomes held out the prospect that the evolutionary history of P450 would become clear 
by comparison of the sequences and by comparison of the genomes. The … The BGI-Shenzhen 
is anticipating a 2.5 trillion bases per day output once their new Illumina machines are …",https://www.sciencedirect.com/science/article/pii/S1570963910002323,"DR Nelson - Biochimica et Biophysica Acta (BBA)-Proteins and …, 2011 - Elsevier",2011
Small RNA in rice genome,"… of rice genome working-draft[1,2], we have a chance to peek the difference between high-class 
animal genome and plant genome. What is the … We also thank all of our colleagues at BGI 
in Hangzhou Center for their work on rice EST analysis. We would like to thank Ye Chen, …",https://link.springer.com/article/10.1360/02yc9054,"K Wang, X Zhu, L Zhong, R Chen - Science in China Series C: Life …, 2002 - Springer",2002
Globalizing the scientific bandwagon: trajectories of precision medicine in China and Brazil,"… The 1KGP steering committee included Jun Wang of BGI. International projects targeting 
plant and animal model organisms were also underway. BGI led sequencing projects for a 
variety of model organisms representative of China, such as the giant panda and silk worm, as …",https://journals.sagepub.com/doi/abs/10.1177/0162243920930282,"L Au, RGL da Silva - Science, Technology, & Human Values, 2021 - journals.sagepub.com",2021
Genome comparison of African swine fever virus China/2018/Anhui XCGQ strain and related European p72 genotype II strains,"… disease control relies on rapid diagnosis, animal stamping out and control of trade and 
animal movements. Thus, ASF imposes a … animals were sampled for diagnosis in this infected 
farm, spleen sample (Ct value = 15.66) from one ASF-confirmed animal was used for genome …",https://onlinelibrary.wiley.com/doi/abs/10.1111/tbed.13124,"J Bao, Q Wang, P Lin, C Liu, L Li, X Wu… - Transboundary and …, 2019 - Wiley Online Library",2019
"Whole genome sequencing of a snailfish from the Yap Trench (~ 7,000 m) clarifies the molecular mechanisms underlying adaptation to the deep sea","… reference genome for Yap hadal snailfish (YHS), which was captured at a depth of ~7,000 
m in the Yap Trench. The final YHS genome … We predicted 24,329 protein-coding genes 
in the YHS genome, and 24,265 of these genes were successfully functionally annotated. …",https://journals.plos.org/plosgenetics/article?id=10.1371/journal.pgen.1009530,"Y Mu, C Bian, R Liu, Y Wang, G Shao, J Li, Y Qiu… - PLoS …, 2021 - journals.plos.org",2021
10KP: A phylodiverse genome sequencing plan,"… from 10X genomics or single-tube long fragment reads from Complete Genomics (a division 
of BGI). HiC libraries may also be used to construct chromosome-level genome reference … 
sequenced as part of 10KP will come from diverse lineages but exclude true fungi and animals. …",https://academic.oup.com/gigascience/article-abstract/7/3/giy013/4880447,"S Cheng, M Melkonian, SA Smith, S Brockington… - …, 2018 - academic.oup.com",2018
Draft genomes of two Atlantic bay scallop subspecies Argopecten irradians irradians and A. i. concentricus,"The two subspecies of Atlantic bay scallop (Argopecten irradians), A. i. irradians and A. i. 
concentricus, are economically important aquacultural species in northern and southern China. 
Here, we performed the whole-genome sequencing, assembly, and gene annotation and …",https://www.nature.com/articles/s41597-020-0441-7,"X Liu, C Li, M Chen, B Liu, X Yan, J Ning, B Ma, G Liu… - Scientific data, 2020 - nature.com",2020
CateGOrizer: a web-based program to batch analyze gene on-tology classification categories,"With the accelerating rate at which gene-associated research data are accumulated, there is a 
growing need for batch analysis of large-scale sequence annotations such as Gene Ontology 
(GO). A frustrating problem with GO annotation has been the inability to properly count …",https://www.researchgate.net/profile/James-Reecy/publication/284674352_CateGOrizer_A_Web-Based_Program_to_Batch_Analyze_Gene_Ontology_Classification_Categories/links/58713a8d08ae329d62173d6c/CateGOrizer-A-Web-Based-Program-to-Batch-Analyze-Gene-Ontology-Classification-Categories.pdf,"ZL Hu, J Bao, JM Reecy - Online J Bioinform, 2008 - researchgate.net",2008
"High-quality genome assembly of channel catfish, Ictalurus punctatus","… Here, using diverse assembly methods, we provide a comparable high-quality genome 
assembly for a channel catfish from a breeding … channel catfish genome with a scaffold N50 of 
7.2 Mb and 95.6 % completeness. We also predicted that the channel catfish genome contains …",https://academic.oup.com/gigascience/article-abstract/5/1/s13742-016-0142-5/2737418,"X Chen, L Zhong, C Bian, P Xu, Y Qiu, X You… - …, 2016 - academic.oup.com",2016
Beyond linear sequence comparisons: the use of genome-level characters for phylogenetic reconstruction,"… Imminently, there will be complete genomes of at least draft quality for many dozens of 
animals representing a phylogenetically … the genomes in hand to identify sets of genome-level 
characters that can be diagnostic for the relationships of related groups without genome projects…",https://royalsocietypublishing.org/doi/abs/10.1098/rstb.2007.2234,"JL Boore, SI Fuerstenberg - … Transactions of the Royal …, 2008 - royalsocietypublishing.org",2008
Sequencing of 50 human exomes reveals adaptation to high altitude,"… compared with 40 genomes from ethnic Han individuals from Beijing [the HapMap CHB 
sample, part of the 1000 genomes project (http://… We are also indebted to many additional 
faculty and staff of BGI-Shenzhen who contributed to this teamwork and to X. Wang (South China …",https://www.science.org/doi/abs/10.1126/science.1190371,"X Yi, Y Liang, E Huerta-Sanchez, X Jin, ZXP Cuo… - science, 2010 - science.org",2010
"Divergence, evolution and adaptation in ray-finned fish genomes","… , the Fish-T1K project generated a big database of fish transcriptomes to integrate with these 
published fish genomes for potential applications. In this review, we highlight the above-mentioned 
recent investigations and core topics on the ray-finned fish genome research, with a …",https://link.springer.com/article/10.1007/s11427-018-9499-5,"C Bian, Y Huang, J Li, X You, Y Yi, W Ge… - Science China Life …, 2019 - Springer",2019
Whole genome synthesis: from poliovirus to synthetic yeast,"… of human genome and even larger fractions of some plant and other animal genomes? Efforts 
to synthesize a whole genome dated back to … Since the first synthetic yeast genome meeting 
organized by BGI and Tsinghua University in 2012, which sparked the partnership, the Sc2.…",https://journal.hep.com.cn/qb/EN/article/downloadArticleFile.do?attachType=PDF&id=19455,"J Dai, Y Cai, Y Yuan, H Yang, JD Boeke - Quantitative Biology, 2017 - journal.hep.com.cn",2017
"Bat biology, genomes, and the Bat1K project: to generate chromosome-level genomes for all living bat species","… Animal genomes are increasingly revealing the genetic basis of environmental niche 
specialization and adaptation (30–33), and studying the molecular mechanisms responsible for 
this diversity has allowed some of the greatest insights into the functioning and evolution of our …",https://www.annualreviews.org/doi/abs/10.1146/annurev-animal-022516-022811,"EC Teeling, SC Vernes, LM Dávalos… - … review of animal …, 2018 - annualreviews.org",2018
The DNA data deluge,"… genomes from people around the world and have studied the genomes of individuals suffering 
from diseases; they are also making inventories of the genomes of microbes, plants, and 
animals… the New York Genome Center are beginning to sequence patients’ genomes in order …",https://ieeexplore.ieee.org/abstract/document/6545119/,"MC Schatz, B Langmead - Ieee Spectrum, 2013 - ieeexplore.ieee.org",2013
